emb_x,emb_y,NoOfAttributes,NoOfClasses,DataSetSize,AttributeType,EntropyLabel,AvgEntrophyFeatures,AvgCorelationBetFeatures,2_6_8_TrainingAccuracy,2_6_8_TestAccuracy,1_5_0_TrainingAccuracy,1_5_0_TestAccuracy,2_6_20_TrainingAccuracy,2_6_20_TestAccuracy,Accuracy,Legal
0.8312806,0.99803305,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.52968633,1
-0.11951987,0.31793946,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.002441514,0
0.76457393,0.15699902,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.7066893,1
-0.99999976,-0.99999976,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,1.40E-37,0
0.6114051,0.99699867,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.43647763,1
0.4827449,0.4021628,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.000216414,0
0.88320404,0.9957489,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.57952094,1
-0.5405909,0.9547842,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,8.04E-14,0
0.9989875,0.8816989,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.62995964,1
0.8541139,0.80823773,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,3.75E-06,0
0.6114051,0.99699867,1,0.375,0.7042456,0,0.9159319,0.5844241,0.2844563,0.68732446,0.6949825,0.56217027,0.5677974,0.7537864,0.7581971,0.7925743,1
-0.9999641,0.99985164,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.36E-26,0
0.48345193,0.57763743,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.80064416,1
-0.9476615,-0.9995452,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.09E-34,0
0.99711645,0.9285018,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.79396284,1
-0.99904954,-0.9786885,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.28E-31,0
0.92030823,0.9948907,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7968471,1
-0.99999976,0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.29E-26,0
0.85193104,0.9977565,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.78891486,1
-0.9978436,0.99768513,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.16E-26,0
0.97248113,0.9734594,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7834486,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.87E-31,0
-0.27004284,0.21750556,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8096488,1
-0.9999904,0.9998931,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.00E-26,0
0.6114051,0.99699867,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7916979,1
-0.94772357,0.93838406,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.71E-25,0
0.99711645,0.9285018,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7985753,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,5.84E-32,0
0.6114051,0.99699867,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.79337764,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.66E-32,0
0.9989875,0.8816989,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7880238,1
0.8294646,0.5157011,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.002366651,0
0.88320404,0.9957489,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7953469,1
0.5640153,0.8432395,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.001584292,0
0.86696607,0.9967529,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.78607094,1
-0.9990997,-0.95457494,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.15E-31,0
0.7196298,0.9976333,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7936746,1
-0.9927257,0.99062765,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.23E-26,0
0.86696607,0.9967529,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7893063,1
-0.9983433,0.97790253,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.68E-26,0
0.5593414,0.6177127,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8202896,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.76E-31,0
0.96427315,0.97720885,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7849363,1
-0.99999976,0.9999962,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.20E-26,0
0.5261979,0.70230716,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.82992715,1
0.61108357,0.60136247,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.002217097,0
0.32493162,0.64348024,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.85851496,1
-0.9941877,0.9968729,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.23E-26,0
0.14371398,0.6800221,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8182811,1
-0.99999607,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.81E-31,0
0.68735117,-0.032745093,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8336949,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,4.98E-32,0
0.65750515,0.016822716,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8201783,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.24E-31,0
0.59833044,0.099681206,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.81641406,1
-0.99189395,0.99800986,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.46E-26,0
-0.000671774,0.2359779,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.82745445,1
0.6939504,-0.2192929,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.004209227,0
0.7706194,0.1758926,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.78966457,1
-0.99999976,0.999997,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.23E-26,0
0.52087677,0.13295111,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.82180536,1
0.9839463,-0.060813703,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,7.37E-07,0
0.9983399,0.9076684,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7838778,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.52E-31,0
0.5820624,0.67743695,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.80359524,1
-0.085894585,0.96242285,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,9.32E-07,0
0.28926703,0.18266734,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8328674,1
0.7246207,0.4509958,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.00020898,0
0.5423132,0.6424319,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8297073,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.02E-31,0
0.7163528,0.13930565,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8179241,1
-0.9995188,-0.99996006,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,4.74E-32,0
0.6191042,-0.059067994,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.83598936,1
-0.99999976,0.9999875,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.57E-26,0
0.93474865,0.6190892,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.78096753,1
-0.997266,-0.87529624,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,4.76E-30,0
0.8312806,0.99803305,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7844652,1
-0.9999986,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,6.55E-32,0
0.94320023,0.98851687,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.79020214,1
0.73001665,0.37949353,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.000309652,0
0.5956868,0.454105,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.82545507,1
0.22385027,0.61269397,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.000967424,0
0.59211415,0.19127052,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8228775,1
-0.99999905,-0.9997911,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,7.29E-32,0
0.11137222,-0.021539645,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8438941,1
-0.9999929,-0.9999108,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,9.79E-32,0
0.7842969,0.9980797,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7934382,1
-0.99979174,-0.9999979,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.27E-32,0
0.33819246,0.8159649,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8259915,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.26E-33,0
0.61963433,0.15612265,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8190436,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,7.04E-32,0
0.7921841,0.6332994,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8293205,1
-0.99999976,0.99999374,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.54E-26,0
0.9891413,0.95983297,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8009109,1
-0.99999976,-0.9999996,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,6.03E-32,0
0.92030823,0.9948907,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.797601,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,3.58E-36,0
0.9891413,0.95983297,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7873475,1
-0.99793226,0.99887085,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.97E-26,0
0.051301133,0.1981337,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8143902,1
0.9084125,-0.5571842,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,1.48E-23,0
0.35104117,0.2950907,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.8243078,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,2.59E-32,0
-0.3381741,0.11275188,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.82172674,1
0.7552465,0.4180689,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.000307782,0
0.95397896,0.9831585,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.7752889,1
-0.99999976,-0.99999976,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,9.86E-32,0
0.85193104,0.9977565,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.78488195,1
-0.9998529,-0.9708734,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,6.06E-31,0
-0.349802,0.20579512,0.25,0,0.009758631,0,0.43812928,1,1,0.80669147,0.8,0.7936803,0.78,0.7936803,0.78,0.6867643,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,4.12E-35,0
0.60475314,0.7270133,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6696451,1
-0.24083778,0.5217525,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.002575956,0
0.69603026,0.3009438,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.67893916,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.27E-33,0
0.39838496,-0.123131394,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.64208055,1
-0.9999673,-0.99854994,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.39E-33,0
0.932896,0.99238926,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5808946,1
0.6070461,0.5972336,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.000514478,0
0.5443698,0.6828148,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.60506546,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,4.49E-33,0
0.6114051,0.99699867,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5889284,1
-0.9830621,-0.50829035,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.82E-17,0
0.9891413,0.95983297,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6711881,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.38E-34,0
0.95397896,0.9831585,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.61011,1
-0.99721724,-0.9999585,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,7.54E-34,0
0.6734102,0.9973334,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.59803116,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,7.05E-35,0
0.6114051,0.99699867,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5817571,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.73E-33,0
0.26982233,0.4581622,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6811717,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,6.89E-35,0
0.9019927,0.995633,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6184157,1
-0.99994195,-0.9995585,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.20E-34,0
0.007725084,0.5826991,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.60096663,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.50E-35,0
0.8312806,0.99803305,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.5852352,1
0.9808544,0.56898147,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.004018999,0
0.88320404,0.9957489,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.59896296,1
-0.99999803,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.31E-33,0
0.5621234,0.6600064,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.68151754,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,4.53E-34,0
0.42226923,0.76830274,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.56026417,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,6.77E-34,0
0.98097205,0.9683785,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6529811,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.83E-33,0
0.98097205,0.9683785,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6568359,1
-0.98367304,-0.65506315,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,3.16E-22,0
0.007725084,0.5826991,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.609892,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.52E-34,0
-0.06508966,0.73806113,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.4973603,1
-0.99999434,0.99992067,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.08E-26,0
0.8312806,0.99803305,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.57879764,1
-0.77392405,-0.63153684,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.76E-19,0
0.94320023,0.98851687,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.59070337,1
-0.9999668,-0.99496865,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.24E-35,0
0.96427315,0.97720885,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.62342155,1
-0.9994562,0.99779755,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.00E-26,0
0.7568767,0.997853,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.68424314,1
-0.9999975,0.99974483,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.17E-26,0
0.20547414,0.75018466,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.68843406,1
0.7266221,0.4538098,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.001289811,0
0.10120866,0.11972675,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.63677704,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,7.21E-35,0
0.9019927,0.995633,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6070859,1
-0.64854455,0.99250776,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,2.44E-16,0
0.9891413,0.95983297,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6761476,1
-0.99637437,-0.94802976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,1.12E-32,0
0.59833044,0.099681206,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.64408547,1
-0.99999547,-0.99999934,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,3.49E-34,0
0.9989875,0.8816989,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.69980365,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,4.23E-34,0
0.087278225,0.33345643,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.68407035,1
-0.99999976,-0.99999976,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,8.36E-34,0
0.5502441,0.4602287,0.5,0,0.000865363,1,0.7234222,0.1499662,1,0.8947368,0.75,0.7894737,0.4375,0.9122807,0.625,0.6458541,1
